ID,WEEK,WOUND_TYPE,NAME,TOTAL_WOUND_AREA,WOUND_COUNT,AVG_WOUND_AREA,ACTIVE_STATUS,DW_CREATED_BY,DW_UPDATED_BY,DW_CREATION_TIMESTAMP,DW_UPDATED_TIMESTAMP
12768,Week 185,Diabetic Foot Ulcer,Aquacel Ag Surgical,1.5,1,0.430504305,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12769,Week 185,Diabetic Foot Ulcer,Duoderm ET,9,1,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12770,Week 185,Diabetic Foot Ulcer,Duoderm CGF,9,1,0.5639883025,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12771,Week 185,Diabetic Foot Ulcer,Aquacel Foam Lite,1.5,1,0.3998118532,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12772,Week 185,Diabetic Foot Ulcer,Aquacel Foam,9,1,0.6567195106,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12773,Week 185,Diabetic Foot Ulcer,Aquacel Ag+ Extra,9,1,0.683933226,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12774,Week 186,Diabetic Foot Ulcer,Duoderm ET,9,1,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12775,Week 186,Diabetic Foot Ulcer,Aquacel Ag Foam,9,1,0.6682872928,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12776,Week 186,Diabetic Foot Ulcer,Aquacel Ag+ Extra,9,1,0.683933226,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12777,Week 186,Diabetic Foot Ulcer,Aquacel Foam,9,1,0.6567195106,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12778,Week 186,Diabetic Foot Ulcer,Duoderm CGF,9,1,0.5639883025,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12779,Week 187,Diabetic Foot Ulcer,Aquacel Ag+ Extra,1,1,0.07599258067,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12780,Week 187,Diabetic Foot Ulcer,Aquacel Foam,1,1,0.07296883451,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12781,Week 187,Diabetic Foot Ulcer,Aquacel Foam Lite,0.4,1,0.1066164942,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12782,Week 187,Diabetic Foot Ulcer,Duoderm CGF,0.4,1,0.02506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12783,Week 187,Diabetic Foot Ulcer,Duoderm ET,1,1,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12784,Week 187,Diabetic Foot Ulcer,Duoderm Gel,1.4,2,0.04770947424,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12785,Week 187,Diabetic Foot Ulcer,Saf-Gel,0.4,1,0.03023807701,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12786,Week 187,Diabetic Foot Ulcer,Aquacel Ag Foam,1.4,2,0.05197790055,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12787,Week 188,Diabetic Foot Ulcer,Aquacel Ag+ Extra,18,2,0.683933226,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12788,Week 188,Diabetic Foot Ulcer,Aquacel Ag Foam,18,2,0.6682872928,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12789,Week 188,Diabetic Foot Ulcer,Duoderm ET,18,2,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12790,Week 188,Diabetic Foot Ulcer,Duoderm CGF,18,2,0.5639883025,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12791,Week 188,Diabetic Foot Ulcer,Aquacel Foam,18,2,0.6567195106,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12792,Week 189,Diabetic Foot Ulcer,Saf-Gel,24.75,1,1.870981015,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12793,Week 189,Diabetic Foot Ulcer,Duoderm Gel,24.75,1,1.686870696,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12794,Week 189,Diabetic Foot Ulcer,Duoderm ET,9,1,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12795,Week 189,Diabetic Foot Ulcer,Duoderm CGF,33.75,2,1.057478067,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12796,Week 189,Diabetic Foot Ulcer,Aquacel Foam,9,1,0.6567195106,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12797,Week 189,Diabetic Foot Ulcer,Aquacel Ag+ Extra,9,1,0.683933226,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12798,Week 189,Diabetic Foot Ulcer,Aquacel Ag Foam,9,1,0.6682872928,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12799,Week 190,Diabetic Foot Ulcer,Aquacel Ag Surgical,1.5,1,0.430504305,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12800,Week 190,Diabetic Foot Ulcer,Saf-Gel,16.5,2,0.6236603384,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12801,Week 190,Diabetic Foot Ulcer,Duoderm Gel,15,1,1.022345877,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12802,Week 190,Diabetic Foot Ulcer,Duoderm CGF,24,2,0.7519844033,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12803,Week 190,Diabetic Foot Ulcer,Duoderm ET,9,1,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12804,Week 190,Diabetic Foot Ulcer,Aquacel Ag+ Extra,24,2,0.911910968,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12805,Week 190,Diabetic Foot Ulcer,Aquacel Foam,24,2,0.8756260141,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12806,Week 190,Diabetic Foot Ulcer,Aquacel Foam Lite,1.5,1,0.3998118532,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12807,Week 190,Diabetic Foot Ulcer,Aquacel Ag Foam,25.5,3,0.631160221,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12808,Week 191,Diabetic Foot Ulcer,Duoderm ET,18,2,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12809,Week 191,Diabetic Foot Ulcer,Saf-Gel,30,2,1.133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12810,Week 191,Diabetic Foot Ulcer,Aquacel Ag Foam,48,4,0.8910497238,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12811,Week 191,Diabetic Foot Ulcer,Aquacel Ag+ Extra,48,4,0.911910968,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12812,Week 191,Diabetic Foot Ulcer,Aquacel Foam,48,4,0.8756260141,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12813,Week 191,Diabetic Foot Ulcer,Duoderm CGF,48,4,0.7519844033,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12814,Week 191,Diabetic Foot Ulcer,Duoderm Gel,30,2,1.022345877,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12815,Week 192,Diabetic Foot Ulcer,Aquacel Ag Foam,24,2,0.8910497238,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12816,Week 192,Diabetic Foot Ulcer,Aquacel Ag+ Extra,24,2,0.911910968,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12817,Week 192,Diabetic Foot Ulcer,Aquacel Foam,24,2,0.8756260141,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12818,Week 192,Diabetic Foot Ulcer,Duoderm CGF,24,2,0.7519844033,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12819,Week 192,Diabetic Foot Ulcer,Duoderm ET,9,1,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12820,Week 192,Diabetic Foot Ulcer,Duoderm Gel,15,1,1.022345877,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12821,Week 192,Diabetic Foot Ulcer,Saf-Gel,15,1,1.133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12822,Week 193,Diabetic Foot Ulcer,Duoderm ET,9,1,1.046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12823,Week 193,Diabetic Foot Ulcer,Duoderm CGF,9,1,0.5639883025,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12824,Week 193,Diabetic Foot Ulcer,Aquacel Foam,9,1,0.6567195106,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12825,Week 193,Diabetic Foot Ulcer,Aquacel Ag+ Extra,9,1,0.683933226,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12826,Week 193,Diabetic Foot Ulcer,Aquacel Ag Foam,9,1,0.6682872928,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12827,Week 194,Diabetic Foot Ulcer,Aquacel Ag Foam,15,1,1.113812155,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12828,Week 194,Diabetic Foot Ulcer,Aquacel Ag+ Extra,15,1,1.13988871,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12829,Week 194,Diabetic Foot Ulcer,Aquacel Foam,15,1,1.094532518,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12830,Week 194,Diabetic Foot Ulcer,Duoderm CGF,15,1,0.9399805041,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12831,Week 194,Diabetic Foot Ulcer,Duoderm Gel,15,1,1.022345877,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12832,Week 194,Diabetic Foot Ulcer,Saf-Gel,15,1,1.133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12833,Week 195,Diabetic Foot Ulcer,Saf-Gel,30,2,1.133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12834,Week 195,Diabetic Foot Ulcer,Duoderm Gel,30,2,1.022345877,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12835,Week 195,Diabetic Foot Ulcer,Aquacel Ag Foam,30,2,1.113812155,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12836,Week 195,Diabetic Foot Ulcer,Duoderm CGF,30,2,0.9399805041,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12837,Week 195,Diabetic Foot Ulcer,Aquacel Foam,30,2,1.094532518,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12838,Week 195,Diabetic Foot Ulcer,Aquacel Ag+ Extra,30,2,1.13988871,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12839,Week 196,Diabetic Foot Ulcer,Aquacel Ag+ Extra,15,1,1.13988871,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12840,Week 196,Diabetic Foot Ulcer,Aquacel Foam,15,1,1.094532518,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12841,Week 196,Diabetic Foot Ulcer,Duoderm CGF,15,1,0.9399805041,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12842,Week 196,Diabetic Foot Ulcer,Duoderm Gel,15,1,1.022345877,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12843,Week 196,Diabetic Foot Ulcer,Saf-Gel,15,1,1.133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12844,Week 196,Diabetic Foot Ulcer,Aquacel Ag Foam,15,1,1.113812155,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12845,Week 198,Diabetic Foot Ulcer,Aquacel Ag+ Extra,4,1,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12846,Week 198,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12847,Week 198,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12848,Week 198,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12849,Week 198,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12850,Week 201,Diabetic Foot Ulcer,Aquacel Foam,36,2,1.313439021,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12851,Week 201,Diabetic Foot Ulcer,Saf-Gel,36,2,1.360713466,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12852,Week 201,Diabetic Foot Ulcer,Flexi-DRESS,36,2,2.385542169,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12853,Week 201,Diabetic Foot Ulcer,Duoderm Gel,36,2,1.226815052,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12854,Week 201,Diabetic Foot Ulcer,Aquacel Ag Foam,36,2,1.336574586,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12855,Week 201,Diabetic Foot Ulcer,Aquacel Ag+ Extra,36,2,1.367866452,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12856,Week 201,Diabetic Foot Ulcer,Aquacel Foam Pro,36,2,1.937567277,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12857,Week 201,Diabetic Foot Ulcer,Duoderm Signal,36,2,2.16,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12858,Week 201,Diabetic Foot Ulcer,Duoderm CGF,36,2,1.127976605,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12859,Week 202,Diabetic Foot Ulcer,Flexi-DRESS,18,1,2.385542169,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12860,Week 202,Diabetic Foot Ulcer,Duoderm Signal,18,1,2.16,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12861,Week 202,Diabetic Foot Ulcer,Saf-Gel,18,1,1.360713466,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12862,Week 202,Diabetic Foot Ulcer,Duoderm Gel,18,1,1.226815052,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12863,Week 202,Diabetic Foot Ulcer,Duoderm CGF,18,1,1.127976605,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12864,Week 202,Diabetic Foot Ulcer,Aquacel Foam Pro,18,1,1.937567277,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12865,Week 202,Diabetic Foot Ulcer,Aquacel Foam,18,1,1.313439021,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12866,Week 202,Diabetic Foot Ulcer,Aquacel Ag+ Extra,18,1,1.367866452,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12867,Week 202,Diabetic Foot Ulcer,Aquacel Ag Foam,18,1,1.336574586,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12868,Week 203,Diabetic Foot Ulcer,Aquacel Ag Foam,18,1,1.336574586,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12869,Week 203,Diabetic Foot Ulcer,Saf-Gel,18,1,1.360713466,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12870,Week 203,Diabetic Foot Ulcer,Flexi-DRESS,18,1,2.385542169,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12871,Week 203,Diabetic Foot Ulcer,Duoderm Gel,18,1,1.226815052,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12872,Week 203,Diabetic Foot Ulcer,Duoderm CGF,18,1,1.127976605,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12873,Week 203,Diabetic Foot Ulcer,Aquacel Foam Pro,18,1,1.937567277,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12874,Week 203,Diabetic Foot Ulcer,Aquacel Foam,18,1,1.313439021,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12875,Week 203,Diabetic Foot Ulcer,Aquacel Ag+ Extra,18,1,1.367866452,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12876,Week 203,Diabetic Foot Ulcer,Duoderm Signal,18,1,2.16,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
